ScheduledStart,ScheduledComplete,CustID,CountyID,FacilityID,ActualStart,ActualComplete
2/14/2014 0:00,2/14/2014 0:00,1067,42045,726044,2/14/2014 0:00,2/15/2014 0:00
10/26/2017 0:00,11/1/2017 0:00,3903,19193,326046,10/26/2017 0:00,11/8/2017 0:00
1/16/2014 0:00,1/19/2014 0:00,5919,34039,726047,1/18/2014 0:00,1/21/2014 0:00
10/23/2014 0:00,10/29/2014 0:00,1232,21093,326048,10/23/2014 0:00,10/29/2014 0:00
6/29/2015 0:00,6/29/2015 0:00,6118,41005,126049,6/29/2015 0:00,6/30/2015 0:00
1/17/2017 0:00,1/21/2017 0:00,6251,18119,826052,1/22/2017 0:00,1/26/2017 0:00
12/28/2014 0:00,1/3/2015 0:00,5905,20191,126053,12/28/2014 0:00,1/3/2015 0:00
8/13/2015 0:00,8/13/2015 0:00,1456,12069,226054,8/13/2015 0:00,8/14/2015 0:00
5/28/2018 0:00,5/30/2018 0:00,1867,49049,226056,5/28/2018 0:00,5/30/2018 0:00
9/4/2014 0:00,9/11/2014 0:00,3430,28095,126057,9/4/2014 0:00,9/11/2014 0:00
6/20/2017 0:00,6/25/2017 0:00,1343,46125,726058,6/25/2017 0:00,7/4/2017 0:00
4/2/2016 0:00,4/2/2016 0:00,7081,48027,326060,4/2/2016 0:00,4/3/2016 0:00
3/26/2017 0:00,3/30/2017 0:00,3031,48091,826061,3/30/2017 0:00,4/10/2017 0:00
11/21/2016 0:00,11/28/2016 0:00,1856,27035,426062,11/21/2016 0:00,11/28/2016 0:00
6/30/2015 0:00,7/4/2015 0:00,4993,26047,226063,6/30/2015 0:00,7/4/2015 0:00
8/7/2016 0:00,8/11/2016 0:00,5032,20173,426065,8/7/2016 0:00,8/11/2016 0:00
10/8/2015 0:00,10/12/2015 0:00,2134,18089,826067,10/8/2015 0:00,10/12/2015 0:00
2/21/2016 0:00,2/26/2016 0:00,1214,34005,626069,2/21/2016 0:00,2/27/2016 0:00
4/5/2014 0:00,4/8/2014 0:00,3735,36045,526073,4/5/2014 0:00,4/8/2014 0:00
2/6/2016 0:00,2/10/2016 0:00,7262,1101,526075,2/6/2016 0:00,2/10/2016 0:00
11/29/2016 0:00,11/29/2016 0:00,7368,29029,326080,11/29/2016 0:00,11/30/2016 0:00
4/23/2016 0:00,4/23/2016 0:00,7870,6099,726081,4/23/2016 0:00,4/27/2016 0:00
12/16/2016 0:00,12/18/2016 0:00,6389,28023,626082,12/19/2016 0:00,12/21/2016 0:00
4/6/2017 0:00,4/7/2017 0:00,4941,22051,626084,4/6/2017 0:00,4/7/2017 0:00
11/7/2014 0:00,11/10/2014 0:00,5474,12015,726085,11/7/2014 0:00,11/10/2014 0:00
1/23/2016 0:00,1/27/2016 0:00,6990,9003,526093,1/23/2016 0:00,1/27/2016 0:00
5/24/2014 0:00,5/28/2014 0:00,6202,13021,326094,5/24/2014 0:00,5/28/2014 0:00
6/24/2017 0:00,6/28/2017 0:00,1088,17029,326095,6/24/2017 0:00,7/3/2017 0:00
12/8/2014 0:00,12/12/2014 0:00,1242,17117,426096,12/10/2014 0:00,12/14/2014 0:00
12/31/2014 0:00,1/6/2015 0:00,4043,41047,426097,1/5/2015 0:00,1/11/2015 0:00
6/13/2018 0:00,6/14/2018 0:00,7955,47065,326100,6/14/2018 0:00,6/15/2018 0:00
3/27/2016 0:00,3/31/2016 0:00,1927,12107,826101,3/27/2016 0:00,3/31/2016 0:00
7/9/2017 0:00,7/13/2017 0:00,6402,42029,626102,7/9/2017 0:00,7/13/2017 0:00
2/22/2015 0:00,3/1/2015 0:00,3441,5009,726103,2/26/2015 0:00,3/5/2015 0:00
9/7/2017 0:00,9/8/2017 0:00,6798,13057,726109,9/10/2017 0:00,9/11/2017 0:00
3/15/2017 0:00,3/18/2017 0:00,3123,4015,726111,3/15/2017 0:00,3/18/2017 0:00
7/7/2016 0:00,7/7/2016 0:00,1516,51161,426115,7/11/2016 0:00,7/12/2016 0:00
7/5/2017 0:00,7/5/2017 0:00,5042,48485,126116,7/5/2017 0:00,7/6/2017 0:00
4/16/2017 0:00,4/22/2017 0:00,7939,17019,126123,4/16/2017 0:00,4/23/2017 0:00
11/26/2014 0:00,12/3/2014 0:00,3969,53063,326124,11/26/2014 0:00,12/8/2014 0:00
3/19/2016 0:00,3/23/2016 0:00,2526,21057,526125,3/19/2016 0:00,3/30/2016 0:00
9/21/2014 0:00,9/24/2014 0:00,7721,34039,526128,9/21/2014 0:00,9/24/2014 0:00
5/30/2018 0:00,6/4/2018 0:00,4672,39041,626129,5/30/2018 0:00,6/4/2018 0:00
11/16/2017 0:00,11/17/2017 0:00,6868,17119,726131,11/16/2017 0:00,11/17/2017 0:00
1/28/2016 0:00,1/28/2016 0:00,3449,55025,726132,2/4/2016 0:00,2/7/2016 0:00
1/9/2017 0:00,1/10/2017 0:00,4465,40143,126133,1/9/2017 0:00,1/10/2017 0:00
11/22/2016 0:00,11/29/2016 0:00,1494,48167,226134,11/22/2016 0:00,11/29/2016 0:00
5/23/2018 0:00,5/30/2018 0:00,1189,6017,426135,5/23/2018 0:00,5/30/2018 0:00
11/23/2014 0:00,11/26/2014 0:00,1743,21177,426136,11/23/2014 0:00,11/26/2014 0:00
3/5/2018 0:00,3/9/2018 0:00,6855,36001,426139,3/5/2018 0:00,3/9/2018 0:00
2/17/2017 0:00,2/20/2017 0:00,5684,34023,226140,2/17/2017 0:00,2/20/2017 0:00
5/1/2016 0:00,5/4/2016 0:00,6076,34029,726142,5/1/2016 0:00,5/4/2016 0:00
3/30/2017 0:00,4/6/2017 0:00,6882,45063,126144,3/30/2017 0:00,4/6/2017 0:00
6/17/2017 0:00,6/18/2017 0:00,7303,1125,626149,6/23/2017 0:00,6/24/2017 0:00
11/19/2016 0:00,11/21/2016 0:00,1268,36017,426150,11/19/2016 0:00,11/26/2016 0:00
3/7/2016 0:00,3/12/2016 0:00,3971,40017,126151,3/7/2016 0:00,3/12/2016 0:00
6/24/2018 0:00,6/29/2018 0:00,3191,42021,326154,6/24/2018 0:00,6/29/2018 0:00
12/5/2017 0:00,12/5/2017 0:00,1115,17043,426160,12/5/2017 0:00,12/6/2017 0:00
7/26/2016 0:00,8/1/2016 0:00,7081,37081,826161,7/26/2016 0:00,8/1/2016 0:00
3/3/2015 0:00,3/8/2015 0:00,5620,25023,726164,3/3/2015 0:00,3/8/2015 0:00
2/25/2016 0:00,2/29/2016 0:00,7342,29095,526166,2/28/2016 0:00,3/7/2016 0:00
11/19/2015 0:00,11/21/2015 0:00,5393,22071,726167,11/19/2015 0:00,11/21/2015 0:00
4/12/2014 0:00,4/16/2014 0:00,1059,47165,626169,4/12/2014 0:00,4/16/2014 0:00
1/31/2014 0:00,1/31/2014 0:00,2328,17201,226173,1/31/2014 0:00,2/7/2014 0:00
4/23/2016 0:00,4/27/2016 0:00,7715,21059,426178,4/23/2016 0:00,5/1/2016 0:00
7/6/2014 0:00,7/13/2014 0:00,7750,12091,326179,7/6/2014 0:00,7/13/2014 0:00
8/12/2014 0:00,8/12/2014 0:00,3464,31157,526181,8/12/2014 0:00,8/13/2014 0:00
1/28/2015 0:00,1/28/2015 0:00,6985,17199,226183,1/28/2015 0:00,1/29/2015 0:00
3/28/2015 0:00,3/30/2015 0:00,5112,35013,826185,3/28/2015 0:00,3/30/2015 0:00
11/1/2014 0:00,11/1/2014 0:00,1760,42049,526191,11/4/2014 0:00,11/5/2014 0:00
11/26/2015 0:00,12/2/2015 0:00,7757,39041,226192,11/26/2015 0:00,12/4/2015 0:00
8/31/2016 0:00,9/3/2016 0:00,3906,22071,526195,9/3/2016 0:00,9/6/2016 0:00
3/21/2016 0:00,3/27/2016 0:00,6237,55079,726196,3/21/2016 0:00,3/28/2016 0:00
7/2/2017 0:00,7/3/2017 0:00,8072,26077,226198,7/2/2017 0:00,7/4/2017 0:00
1/1/2015 0:00,1/6/2015 0:00,3516,34007,626199,1/7/2015 0:00,1/12/2015 0:00
2/27/2014 0:00,3/4/2014 0:00,5752,48061,726200,2/27/2014 0:00,3/9/2014 0:00
10/22/2017 0:00,10/22/2017 0:00,5732,12109,326203,10/22/2017 0:00,10/23/2017 0:00
2/15/2018 0:00,2/22/2018 0:00,5392,4001,526209,2/15/2018 0:00,2/22/2018 0:00
11/2/2014 0:00,11/8/2014 0:00,5558,29099,426214,11/2/2014 0:00,11/8/2014 0:00
2/17/2018 0:00,2/23/2018 0:00,1606,31153,626215,2/24/2018 0:00,3/4/2018 0:00
10/2/2016 0:00,10/5/2016 0:00,4225,45059,826216,10/2/2016 0:00,10/12/2016 0:00
5/12/2016 0:00,5/17/2016 0:00,3072,20173,226220,5/17/2016 0:00,5/22/2016 0:00
6/27/2015 0:00,7/2/2015 0:00,3597,21235,326222,6/30/2015 0:00,7/5/2015 0:00
6/7/2017 0:00,6/7/2017 0:00,1825,34005,126223,6/14/2017 0:00,6/15/2017 0:00
2/20/2017 0:00,2/24/2017 0:00,4771,38017,226226,2/20/2017 0:00,2/24/2017 0:00
6/30/2015 0:00,7/2/2015 0:00,4562,1091,726227,7/4/2015 0:00,7/13/2015 0:00
1/1/2015 0:00,1/1/2015 0:00,7793,28081,426228,1/1/2015 0:00,1/8/2015 0:00
3/16/2015 0:00,3/18/2015 0:00,3393,39023,426229,3/16/2015 0:00,3/18/2015 0:00
3/16/2018 0:00,3/18/2018 0:00,4424,16027,126231,3/22/2018 0:00,3/27/2018 0:00
2/20/2014 0:00,2/21/2014 0:00,1516,12069,826232,2/20/2014 0:00,2/21/2014 0:00
1/20/2017 0:00,1/22/2017 0:00,7707,41029,126235,1/27/2017 0:00,1/29/2017 0:00
7/27/2014 0:00,8/1/2014 0:00,3897,48355,526237,7/30/2014 0:00,8/4/2014 0:00
3/17/2015 0:00,3/17/2015 0:00,5570,37101,526238,3/23/2015 0:00,3/25/2015 0:00
10/1/2016 0:00,10/2/2016 0:00,1093,40123,526239,10/1/2016 0:00,10/2/2016 0:00
8/14/2017 0:00,8/14/2017 0:00,4616,48231,726240,8/14/2017 0:00,8/17/2017 0:00
11/6/2017 0:00,11/8/2017 0:00,1093,9003,726241,11/6/2017 0:00,11/8/2017 0:00
8/14/2015 0:00,8/19/2015 0:00,6575,42081,126243,8/14/2015 0:00,8/24/2015 0:00
11/19/2014 0:00,11/23/2014 0:00,5901,36007,126244,11/26/2014 0:00,12/2/2014 0:00
2/8/2017 0:00,2/13/2017 0:00,3311,22001,726246,2/8/2017 0:00,2/13/2017 0:00
3/1/2016 0:00,3/8/2016 0:00,6521,42133,826247,3/1/2016 0:00,3/8/2016 0:00
8/1/2015 0:00,8/7/2015 0:00,6214,42045,426248,8/4/2015 0:00,8/14/2015 0:00
5/23/2017 0:00,5/30/2017 0:00,1186,18019,126249,5/23/2017 0:00,5/31/2017 0:00
3/13/2015 0:00,3/20/2015 0:00,2290,6107,126252,3/19/2015 0:00,3/26/2015 0:00
5/11/2016 0:00,5/13/2016 0:00,8170,27097,226253,5/11/2016 0:00,5/14/2016 0:00
1/23/2016 0:00,1/23/2016 0:00,5928,22069,126261,1/23/2016 0:00,1/24/2016 0:00
5/26/2018 0:00,5/31/2018 0:00,1306,34021,726263,5/26/2018 0:00,5/31/2018 0:00
3/4/2015 0:00,3/5/2015 0:00,4461,29099,226268,3/4/2015 0:00,3/5/2015 0:00
6/30/2016 0:00,7/6/2016 0:00,1755,28023,426270,7/6/2016 0:00,7/12/2016 0:00
1/25/2015 0:00,1/29/2015 0:00,8151,18029,526271,1/25/2015 0:00,1/29/2015 0:00
12/27/2014 0:00,1/1/2015 0:00,7496,17201,426275,12/31/2014 0:00,1/10/2015 0:00
9/27/2014 0:00,9/29/2014 0:00,1362,48209,326278,10/4/2014 0:00,10/6/2014 0:00
12/15/2015 0:00,12/19/2015 0:00,2986,37047,126279,12/15/2015 0:00,12/19/2015 0:00
2/27/2016 0:00,3/5/2016 0:00,7861,39103,126282,2/27/2016 0:00,3/7/2016 0:00
6/14/2014 0:00,6/15/2014 0:00,6141,6097,126284,6/18/2014 0:00,6/20/2014 0:00
5/10/2016 0:00,5/15/2016 0:00,4145,26017,826285,5/10/2016 0:00,5/15/2016 0:00
9/19/2014 0:00,9/19/2014 0:00,3526,16027,126286,9/20/2014 0:00,9/21/2014 0:00
3/24/2015 0:00,3/30/2015 0:00,1801,39151,326290,3/28/2015 0:00,4/3/2015 0:00
5/22/2018 0:00,5/27/2018 0:00,2388,45001,126293,5/23/2018 0:00,5/30/2018 0:00
7/7/2017 0:00,7/13/2017 0:00,1518,29021,126296,7/7/2017 0:00,7/16/2017 0:00
4/14/2014 0:00,4/18/2014 0:00,1267,13057,326297,4/14/2014 0:00,4/18/2014 0:00
6/29/2017 0:00,7/4/2017 0:00,7176,47155,326298,7/6/2017 0:00,7/18/2017 0:00
7/18/2014 0:00,7/20/2014 0:00,3632,20209,226299,7/18/2014 0:00,7/20/2014 0:00
8/22/2014 0:00,8/22/2014 0:00,7651,36115,626300,8/28/2014 0:00,8/29/2014 0:00
2/29/2016 0:00,2/29/2016 0:00,7634,10003,226302,2/29/2016 0:00,3/3/2016 0:00
6/4/2015 0:00,6/10/2015 0:00,6234,34031,426303,6/11/2015 0:00,6/17/2015 0:00
4/22/2017 0:00,4/22/2017 0:00,5135,45055,326305,4/22/2017 0:00,4/23/2017 0:00
10/6/2015 0:00,10/6/2015 0:00,4565,25021,626306,10/6/2015 0:00,10/7/2015 0:00
1/25/2017 0:00,1/31/2017 0:00,7520,12101,326307,1/25/2017 0:00,1/31/2017 0:00
11/7/2015 0:00,11/7/2015 0:00,7794,24003,826308,11/7/2015 0:00,11/8/2015 0:00
3/26/2016 0:00,3/31/2016 0:00,3094,5115,726310,3/26/2016 0:00,3/31/2016 0:00
1/28/2016 0:00,1/29/2016 0:00,6212,37037,226313,1/28/2016 0:00,1/29/2016 0:00
2/11/2018 0:00,2/16/2018 0:00,3830,39151,626318,2/11/2018 0:00,2/16/2018 0:00
4/2/2014 0:00,4/9/2014 0:00,6210,49045,526319,4/2/2014 0:00,4/12/2014 0:00
8/16/2016 0:00,8/16/2016 0:00,8054,18137,626321,8/16/2016 0:00,8/17/2016 0:00
3/29/2014 0:00,4/4/2014 0:00,1994,13295,226322,4/2/2014 0:00,4/13/2014 0:00
7/28/2014 0:00,7/28/2014 0:00,1065,47093,426324,7/28/2014 0:00,7/31/2014 0:00
9/10/2016 0:00,9/14/2016 0:00,4864,26081,826326,9/10/2016 0:00,9/20/2016 0:00
9/4/2015 0:00,9/9/2015 0:00,5820,13247,626328,9/7/2015 0:00,9/13/2015 0:00
2/2/2017 0:00,2/4/2017 0:00,3861,37129,226338,2/2/2017 0:00,2/8/2017 0:00
3/22/2015 0:00,3/26/2015 0:00,6711,55133,526339,3/22/2015 0:00,3/29/2015 0:00
5/29/2018 0:00,5/31/2018 0:00,1203,17201,326340,5/29/2018 0:00,5/31/2018 0:00
9/2/2014 0:00,9/3/2014 0:00,6548,50021,826343,9/8/2014 0:00,9/9/2014 0:00
5/23/2018 0:00,5/26/2018 0:00,5526,47009,426344,5/23/2018 0:00,6/2/2018 0:00
3/20/2016 0:00,3/22/2016 0:00,8214,12053,426345,3/20/2016 0:00,3/28/2016 0:00
5/8/2018 0:00,5/15/2018 0:00,8468,22115,826356,5/8/2018 0:00,5/20/2018 0:00
5/7/2015 0:00,5/9/2015 0:00,2157,5119,126359,5/7/2015 0:00,5/9/2015 0:00
8/31/2016 0:00,9/3/2016 0:00,4030,26055,226360,8/31/2016 0:00,9/3/2016 0:00
5/22/2018 0:00,5/25/2018 0:00,2920,26065,826363,5/27/2018 0:00,5/30/2018 0:00
1/26/2015 0:00,1/29/2015 0:00,7810,29167,726365,1/26/2015 0:00,1/29/2015 0:00
2/8/2014 0:00,2/9/2014 0:00,8348,26103,226368,2/8/2014 0:00,2/9/2014 0:00
7/16/2017 0:00,7/17/2017 0:00,2789,42089,326372,7/22/2017 0:00,7/23/2017 0:00
5/8/2015 0:00,5/10/2015 0:00,1841,4027,626374,5/8/2015 0:00,5/10/2015 0:00
10/10/2014 0:00,10/15/2014 0:00,2950,51191,726376,10/14/2014 0:00,10/21/2014 0:00
10/7/2015 0:00,10/14/2015 0:00,8170,18089,326379,10/12/2015 0:00,10/19/2015 0:00
10/16/2016 0:00,10/21/2016 0:00,6960,47149,426385,10/16/2016 0:00,10/21/2016 0:00
7/14/2014 0:00,7/20/2014 0:00,4845,13157,826387,7/17/2014 0:00,7/23/2014 0:00
5/9/2015 0:00,5/13/2015 0:00,1781,55115,826388,5/9/2015 0:00,5/13/2015 0:00
5/3/2016 0:00,5/5/2016 0:00,3188,48233,126389,5/6/2016 0:00,5/8/2016 0:00
5/13/2015 0:00,5/14/2015 0:00,1451,37135,826390,5/13/2015 0:00,5/15/2015 0:00
5/26/2014 0:00,6/2/2014 0:00,1119,18003,626391,5/26/2014 0:00,6/9/2014 0:00
2/28/2017 0:00,3/3/2017 0:00,2384,36045,226392,2/28/2017 0:00,3/8/2017 0:00
4/1/2016 0:00,4/6/2016 0:00,1114,5031,226400,4/3/2016 0:00,4/8/2016 0:00
3/4/2015 0:00,3/10/2015 0:00,6740,39041,326406,3/10/2015 0:00,3/16/2015 0:00
3/14/2018 0:00,3/16/2018 0:00,2838,48163,726407,3/15/2018 0:00,3/17/2018 0:00
12/9/2014 0:00,12/10/2014 0:00,3865,13235,226409,12/14/2014 0:00,12/15/2014 0:00
12/24/2016 0:00,12/27/2016 0:00,7654,12097,726411,12/25/2016 0:00,1/4/2017 0:00
3/10/2015 0:00,3/15/2015 0:00,5990,12083,626412,3/17/2015 0:00,3/22/2015 0:00
8/25/2017 0:00,8/31/2017 0:00,5465,53025,626416,8/25/2017 0:00,8/31/2017 0:00
6/23/2016 0:00,6/23/2016 0:00,8183,23019,626420,6/23/2016 0:00,6/24/2016 0:00
6/27/2016 0:00,7/4/2016 0:00,5983,48225,326422,6/27/2016 0:00,7/4/2016 0:00
5/16/2018 0:00,5/19/2018 0:00,3893,4021,426424,5/16/2018 0:00,5/24/2018 0:00
11/27/2015 0:00,12/1/2015 0:00,6627,36085,826427,11/27/2015 0:00,12/3/2015 0:00
9/2/2017 0:00,9/8/2017 0:00,3022,17099,626431,9/2/2017 0:00,9/8/2017 0:00
1/16/2018 0:00,1/21/2018 0:00,8395,51760,626434,1/16/2018 0:00,1/22/2018 0:00
3/14/2016 0:00,3/14/2016 0:00,8038,33017,726437,3/14/2016 0:00,3/15/2016 0:00
3/5/2015 0:00,3/10/2015 0:00,6657,18163,626443,3/5/2015 0:00,3/15/2015 0:00
2/14/2015 0:00,2/21/2015 0:00,7456,39101,726445,2/14/2015 0:00,2/21/2015 0:00
7/9/2014 0:00,7/9/2014 0:00,6751,51067,126446,7/9/2014 0:00,7/16/2014 0:00
6/22/2018 0:00,6/29/2018 0:00,3363,47093,726448,6/26/2018 0:00,7/3/2018 0:00
3/30/2015 0:00,3/30/2015 0:00,2469,51760,426449,3/30/2015 0:00,3/31/2015 0:00
3/13/2015 0:00,3/13/2015 0:00,7179,18057,326451,3/13/2015 0:00,3/15/2015 0:00
2/28/2017 0:00,3/5/2017 0:00,5617,25003,326453,2/28/2017 0:00,3/5/2017 0:00
2/26/2014 0:00,2/26/2014 0:00,7730,51191,826455,2/26/2014 0:00,2/28/2014 0:00
6/8/2016 0:00,6/13/2016 0:00,4153,19061,226456,6/8/2016 0:00,6/14/2016 0:00
2/16/2016 0:00,2/17/2016 0:00,5564,34029,726457,2/16/2016 0:00,2/17/2016 0:00
12/15/2015 0:00,12/19/2015 0:00,2562,22017,726460,12/19/2015 0:00,12/23/2015 0:00
4/9/2016 0:00,4/14/2016 0:00,4032,36111,226461,4/9/2016 0:00,4/14/2016 0:00
2/15/2017 0:00,2/21/2017 0:00,5015,34021,526464,2/15/2017 0:00,2/28/2017 0:00
2/3/2016 0:00,2/8/2016 0:00,6696,26155,126465,2/3/2016 0:00,2/8/2016 0:00
2/18/2015 0:00,2/23/2015 0:00,5827,37051,526469,2/25/2015 0:00,3/2/2015 0:00
9/10/2014 0:00,9/10/2014 0:00,6927,47065,126475,9/16/2014 0:00,9/17/2014 0:00
3/21/2016 0:00,3/23/2016 0:00,8440,48491,826476,3/21/2016 0:00,3/23/2016 0:00
10/28/2014 0:00,10/31/2014 0:00,5124,4027,726477,10/28/2014 0:00,10/31/2014 0:00
5/13/2018 0:00,5/13/2018 0:00,5821,39091,626478,5/13/2018 0:00,5/14/2018 0:00
1/5/2014 0:00,1/9/2014 0:00,6983,20173,826480,1/5/2014 0:00,1/9/2014 0:00
7/14/2015 0:00,7/15/2015 0:00,6415,19147,226482,7/14/2015 0:00,7/15/2015 0:00
10/15/2016 0:00,10/21/2016 0:00,8104,12109,426483,10/15/2016 0:00,10/21/2016 0:00
3/27/2015 0:00,3/31/2015 0:00,8396,8031,526485,3/30/2015 0:00,4/3/2015 0:00
11/25/2017 0:00,11/28/2017 0:00,2915,51061,626487,11/25/2017 0:00,11/28/2017 0:00
11/5/2017 0:00,11/8/2017 0:00,4408,42055,626489,11/5/2017 0:00,11/10/2017 0:00
2/4/2017 0:00,2/8/2017 0:00,3009,12001,226491,2/4/2017 0:00,2/8/2017 0:00
6/25/2015 0:00,6/26/2015 0:00,2666,47009,726493,6/29/2015 0:00,6/30/2015 0:00
7/8/2014 0:00,7/11/2014 0:00,1165,13295,626494,7/8/2014 0:00,7/15/2014 0:00
5/21/2016 0:00,5/22/2016 0:00,1806,48485,126495,5/21/2016 0:00,5/22/2016 0:00
5/13/2018 0:00,5/19/2018 0:00,5274,23009,826500,5/20/2018 0:00,5/26/2018 0:00
3/13/2016 0:00,3/14/2016 0:00,1789,54069,626501,3/13/2016 0:00,3/14/2016 0:00
1/23/2015 0:00,1/28/2015 0:00,7487,9003,726502,1/23/2015 0:00,2/3/2015 0:00
5/29/2014 0:00,6/1/2014 0:00,8478,42029,626503,5/29/2014 0:00,6/1/2014 0:00
6/7/2017 0:00,6/10/2017 0:00,8040,16083,126504,6/12/2017 0:00,6/15/2017 0:00
3/27/2016 0:00,4/1/2016 0:00,5213,39093,126505,4/3/2016 0:00,4/8/2016 0:00
8/1/2014 0:00,8/5/2014 0:00,7965,42071,526506,8/1/2014 0:00,8/5/2014 0:00
10/20/2014 0:00,10/20/2014 0:00,5373,5005,826509,10/24/2014 0:00,10/25/2014 0:00
12/28/2014 0:00,12/29/2014 0:00,5954,19153,326511,12/28/2014 0:00,12/29/2014 0:00
7/3/2015 0:00,7/3/2015 0:00,2715,42103,326516,7/9/2015 0:00,7/10/2015 0:00
6/30/2017 0:00,7/2/2017 0:00,2539,37001,326519,6/30/2017 0:00,7/2/2017 0:00
9/3/2015 0:00,9/4/2015 0:00,6689,51013,226521,9/4/2015 0:00,9/5/2015 0:00
7/25/2016 0:00,7/31/2016 0:00,5891,34007,626523,7/25/2016 0:00,7/31/2016 0:00
11/22/2016 0:00,11/26/2016 0:00,1024,27145,226527,11/22/2016 0:00,11/26/2016 0:00
10/22/2016 0:00,10/26/2016 0:00,2782,29171,326529,10/25/2016 0:00,10/29/2016 0:00
10/15/2017 0:00,10/20/2017 0:00,6371,9005,126535,10/15/2017 0:00,10/25/2017 0:00
7/2/2016 0:00,7/5/2016 0:00,6447,51710,326536,7/2/2016 0:00,7/5/2016 0:00
4/10/2015 0:00,4/10/2015 0:00,8108,22109,726538,4/16/2015 0:00,4/17/2015 0:00
10/31/2016 0:00,11/1/2016 0:00,3884,6007,326540,10/31/2016 0:00,11/1/2016 0:00
8/28/2015 0:00,9/4/2015 0:00,5129,8013,826541,8/28/2015 0:00,9/4/2015 0:00
5/16/2014 0:00,5/17/2014 0:00,1892,17103,326546,5/16/2014 0:00,5/17/2014 0:00
7/8/2015 0:00,7/15/2015 0:00,2664,45059,626547,7/8/2015 0:00,7/15/2015 0:00
1/15/2018 0:00,1/19/2018 0:00,1197,20103,326551,1/15/2018 0:00,1/19/2018 0:00
10/20/2016 0:00,10/25/2016 0:00,4906,47093,626554,10/20/2016 0:00,10/25/2016 0:00
8/9/2015 0:00,8/11/2015 0:00,6788,12033,226555,8/9/2015 0:00,8/11/2015 0:00
7/17/2017 0:00,7/18/2017 0:00,3660,36115,526558,7/17/2017 0:00,7/18/2017 0:00
5/2/2014 0:00,5/6/2014 0:00,2767,36021,526562,5/2/2014 0:00,5/6/2014 0:00
2/3/2018 0:00,2/8/2018 0:00,5861,34023,426563,2/3/2018 0:00,2/8/2018 0:00
11/10/2016 0:00,11/14/2016 0:00,1831,6107,826565,11/10/2016 0:00,11/14/2016 0:00
12/26/2016 0:00,12/31/2016 0:00,4978,29019,326566,12/26/2016 0:00,12/31/2016 0:00
8/2/2016 0:00,8/8/2016 0:00,3200,13129,226568,8/2/2016 0:00,8/8/2016 0:00
6/17/2018 0:00,6/20/2018 0:00,3154,22027,226576,6/17/2018 0:00,6/20/2018 0:00
3/2/2018 0:00,3/7/2018 0:00,2514,41029,426580,3/8/2018 0:00,3/19/2018 0:00
6/11/2016 0:00,6/12/2016 0:00,1914,34007,826581,6/11/2016 0:00,6/12/2016 0:00
5/26/2017 0:00,5/28/2017 0:00,4682,26077,426585,5/27/2017 0:00,5/29/2017 0:00
6/10/2014 0:00,6/11/2014 0:00,6603,37109,726586,6/10/2014 0:00,6/13/2014 0:00
9/21/2016 0:00,9/24/2016 0:00,8446,53005,326587,9/21/2016 0:00,9/25/2016 0:00
7/17/2015 0:00,7/17/2015 0:00,5555,27025,626590,7/17/2015 0:00,7/18/2015 0:00
4/26/2016 0:00,5/3/2016 0:00,1558,40115,526595,5/3/2016 0:00,5/10/2016 0:00
10/11/2015 0:00,10/18/2015 0:00,6515,6099,226596,10/11/2015 0:00,10/18/2015 0:00
7/23/2016 0:00,7/27/2016 0:00,2171,21031,126601,7/28/2016 0:00,8/7/2016 0:00
1/29/2015 0:00,1/29/2015 0:00,6899,39121,826602,1/29/2015 0:00,2/2/2015 0:00
3/19/2016 0:00,3/19/2016 0:00,6715,39059,826605,3/19/2016 0:00,3/20/2016 0:00
11/25/2016 0:00,11/30/2016 0:00,7548,36013,226606,12/1/2016 0:00,12/6/2016 0:00
3/11/2018 0:00,3/12/2018 0:00,7853,17163,526607,3/12/2018 0:00,3/13/2018 0:00
2/4/2016 0:00,2/5/2016 0:00,4929,47113,626609,2/4/2016 0:00,2/11/2016 0:00
1/2/2014 0:00,1/4/2014 0:00,7040,36099,226610,1/2/2014 0:00,1/4/2014 0:00
1/19/2017 0:00,1/21/2017 0:00,2875,37179,526612,1/19/2017 0:00,1/21/2017 0:00
6/23/2016 0:00,6/24/2016 0:00,5918,39017,126613,6/23/2016 0:00,6/24/2016 0:00
3/3/2017 0:00,3/10/2017 0:00,5676,42041,426614,3/3/2017 0:00,3/14/2017 0:00
9/4/2017 0:00,9/11/2017 0:00,3597,19095,826619,9/4/2017 0:00,9/11/2017 0:00
1/3/2015 0:00,1/3/2015 0:00,5799,51077,626621,1/3/2015 0:00,1/4/2015 0:00
7/27/2015 0:00,7/27/2015 0:00,7196,40143,526623,7/30/2015 0:00,8/1/2015 0:00
10/11/2017 0:00,10/15/2017 0:00,7921,13225,226629,10/11/2017 0:00,10/20/2017 0:00
2/3/2014 0:00,2/10/2014 0:00,7763,45043,426630,2/3/2014 0:00,2/11/2014 0:00
5/24/2016 0:00,5/24/2016 0:00,7742,51169,126633,5/30/2016 0:00,5/31/2016 0:00
10/1/2016 0:00,10/4/2016 0:00,5650,1077,626635,10/7/2016 0:00,10/17/2016 0:00
8/30/2015 0:00,8/30/2015 0:00,4123,48189,326636,8/30/2015 0:00,8/31/2015 0:00
12/31/2015 0:00,1/3/2016 0:00,2752,53057,526637,12/31/2015 0:00,1/4/2016 0:00
