InquiryDate,CountyID,CustID,EstOpptySize,ResponseDate,Result,QuoteAmt,Days to Respond
2/5/2016 0:00,6059,5715,10000,3/17/2016 0:00,Won,14430,41
5/1/2017 0:00,53061,4188,10000,6/11/2017 0:00,Won,11340,41
3/20/2017 0:00,53057,5888,10000,4/30/2017 0:00,Won,7270,41
8/20/2017 0:00,41051,5767,10000,9/30/2017 0:00,Won,7650,41
1/9/2016 0:00,36047,3735,10000,1/8/2016 0:00,Won,12010,-1
9/19/2016 0:00,9013,6372,10000,9/18/2016 0:00,Won,10240,-1
2/1/2018 0:00,36047,3977,10000,1/31/2018 0:00,Won,9030,-1
8/14/2016 0:00,36059,3730,10000,8/13/2016 0:00,Won,8970,-1
3/7/2014 0:00,36103,1336,10000,3/6/2014 0:00,Won,8260,-1
4/19/2017 0:00,36005,6900,10000,4/18/2017 0:00,Won,13680,-1
3/13/2017 0:00,36063,2054,10000,4/23/2017 0:00,Won,7230,41
10/31/2017 0:00,36013,8224,10000,10/30/2017 0:00,Won,10040,-1
1/31/2017 0:00,36005,7461,10000,1/30/2017 0:00,Won,14330,-1
7/15/2017 0:00,25023,7749,10000,7/14/2017 0:00,Won,13040,-1
8/24/2014 0:00,36061,3441,10000,8/23/2014 0:00,Won,14460,-1
9/2/2016 0:00,44009,5053,10000,10/13/2016 0:00,Won,7390,41
9/10/2017 0:00,36001,1315,10000,9/9/2017 0:00,Won,12990,-1
3/21/2014 0:00,36085,6027,10000,3/20/2014 0:00,Won,7870,-1
8/11/2017 0:00,36063,6858,10000,8/10/2017 0:00,Won,9880,-1
11/23/2017 0:00,23011,3110,10000,11/22/2017 0:00,Won,11990,-1
2/8/2017 0:00,36085,6339,10000,3/21/2017 0:00,Won,14880,41
10/16/2015 0:00,9011,4209,10000,10/15/2015 0:00,Won,9740,-1
4/13/2018 0:00,25025,6899,10000,4/12/2018 0:00,Won,10320,-1
10/2/2014 0:00,36119,7724,10000,10/1/2014 0:00,Won,11840,-1
4/18/2015 0:00,36083,2852,10000,4/17/2015 0:00,Won,13910,-1
4/5/2014 0:00,36119,7069,10000,5/16/2014 0:00,Won,9150,41
10/29/2016 0:00,25011,7969,10000,10/28/2016 0:00,Won,8390,-1
10/22/2016 0:00,33011,3439,10000,10/21/2016 0:00,Won,8240,-1
12/18/2017 0:00,36005,5777,10000,12/17/2017 0:00,Won,7850,-1
5/8/2017 0:00,49057,1383,10000,6/21/2017 0:00,Won,14010,44
11/4/2015 0:00,16027,1995,10000,12/15/2015 0:00,Won,13840,41
3/10/2016 0:00,31109,3714,10000,4/20/2016 0:00,Won,13860,41
5/4/2014 0:00,8001,1974,10000,6/14/2014 0:00,Won,9040,41
3/23/2017 0:00,27053,2720,10000,5/3/2017 0:00,Won,7710,41
5/14/2015 0:00,42027,5044,10000,6/24/2015 0:00,Won,13000,41
8/18/2014 0:00,42103,6613,10000,8/17/2014 0:00,Won,13210,-1
7/20/2016 0:00,24017,6028,10000,7/19/2016 0:00,Won,7110,-1
3/18/2018 0:00,42003,2889,10000,4/28/2018 0:00,Won,12390,41
1/8/2014 0:00,24005,7679,10000,1/7/2014 0:00,Won,12690,-1
7/12/2015 0:00,42065,3298,10000,7/11/2015 0:00,Won,12100,-1
1/20/2017 0:00,34013,3032,10000,3/2/2017 0:00,Won,9570,41
12/22/2014 0:00,34025,3893,10000,12/21/2014 0:00,Won,14720,-1
11/13/2017 0:00,42101,4665,10000,11/12/2017 0:00,Won,8160,-1
3/16/2014 0:00,42099,5690,10000,3/15/2014 0:00,Won,11570,-1
11/30/2014 0:00,34025,6750,10000,11/29/2014 0:00,Won,11820,-1
6/28/2015 0:00,42101,3691,10000,6/27/2015 0:00,Won,10030,-1
2/28/2015 0:00,34023,4160,10000,2/27/2015 0:00,Won,11940,-1
8/16/2016 0:00,34027,1543,10000,8/15/2016 0:00,Won,9140,-1
6/26/2015 0:00,42021,1171,10000,8/6/2015 0:00,Won,11100,41
1/30/2017 0:00,42011,6981,10000,1/29/2017 0:00,Won,9380,-1
6/11/2015 0:00,24033,7283,10000,6/10/2015 0:00,Won,11400,-1
3/15/2018 0:00,24043,3029,10000,3/14/2018 0:00,Won,10300,-1
12/2/2017 0:00,34017,8530,10000,12/1/2017 0:00,Won,14620,-1
7/16/2014 0:00,42003,4275,10000,7/15/2014 0:00,Won,12810,-1
4/9/2015 0:00,17031,4281,10000,5/20/2015 0:00,Won,10790,41
3/21/2015 0:00,39049,6593,10000,5/4/2015 0:00,Won,11670,44
5/13/2014 0:00,18067,6382,10000,6/23/2014 0:00,Won,14790,41
7/20/2016 0:00,39061,4590,10000,9/3/2016 0:00,Won,11150,45
1/18/2017 0:00,55009,2658,10000,3/4/2017 0:00,Won,8770,45
11/8/2017 0:00,39035,5035,10000,12/19/2017 0:00,Won,8630,41
5/26/2014 0:00,39039,7698,10000,7/6/2014 0:00,Won,7970,41
9/8/2014 0:00,55073,3238,10000,10/22/2014 0:00,Won,14520,44
3/26/2016 0:00,18057,8500,10000,5/6/2016 0:00,Won,9330,41
1/2/2014 0:00,17161,1824,10000,2/12/2014 0:00,Won,8500,41
3/7/2018 0:00,26161,8299,10000,4/20/2018 0:00,Won,11380,44
6/30/2016 0:00,18137,3401,10000,8/10/2016 0:00,Won,7070,41
7/25/2017 0:00,17031,1698,10000,9/6/2017 0:00,Won,14900,43
5/21/2018 0:00,17031,1416,10000,7/5/2018 0:00,Won,11200,45
1/14/2018 0:00,55119,7869,10000,2/24/2018 0:00,Won,8240,41
12/31/2015 0:00,22105,4068,10000,2/10/2016 0:00,Won,11580,41
12/15/2015 0:00,12031,5635,10000,1/25/2016 0:00,Won,14310,41
9/5/2014 0:00,22051,2673,10000,10/16/2014 0:00,Won,7350,41
1/26/2016 0:00,28049,6172,10000,3/7/2016 0:00,Won,13960,41
5/31/2014 0:00,12011,1153,10000,7/11/2014 0:00,Won,7260,41
1/23/2015 0:00,12077,7749,10000,3/5/2015 0:00,Won,12390,41
10/4/2017 0:00,1115,5553,10000,11/14/2017 0:00,Won,11910,41
10/20/2014 0:00,13121,2435,10000,11/30/2014 0:00,Won,9890,41
9/9/2017 0:00,45051,5536,10000,10/25/2017 0:00,Won,10720,46
10/12/2016 0:00,13135,2009,10000,11/22/2016 0:00,Won,12610,41
12/18/2014 0:00,45043,3283,10000,1/28/2015 0:00,Won,8740,41
3/15/2014 0:00,45071,5643,10000,4/25/2014 0:00,Won,7200,41
10/30/2014 0:00,51760,4236,10000,12/10/2014 0:00,Won,7100,41
8/3/2017 0:00,37001,3713,10000,9/13/2017 0:00,Won,10370,41
5/3/2014 0:00,37071,5665,10000,6/16/2014 0:00,Won,14130,44
11/14/2017 0:00,13135,3473,10000,12/25/2017 0:00,Won,7640,41
6/29/2018 0:00,13057,4097,10000,8/11/2018 0:00,Won,12010,43
7/30/2015 0:00,51185,3012,10000,9/9/2015 0:00,Won,12040,41
3/6/2018 0:00,13135,6283,10000,4/16/2018 0:00,Won,12880,41
9/2/2014 0:00,48479,3888,10000,10/14/2014 0:00,Won,11110,42
4/22/2014 0:00,48201,4803,10000,6/3/2014 0:00,Won,14970,42
3/6/2017 0:00,54055,4886,10000,4/17/2017 0:00,Won,8510,42
4/4/2014 0:00,5139,7735,10000,5/16/2014 0:00,Won,11610,42
1/20/2015 0:00,21227,4350,10000,3/3/2015 0:00,Won,9950,42
4/5/2016 0:00,47077,2696,10000,5/17/2016 0:00,Won,11590,42
6/20/2016 0:00,54011,4997,10000,8/1/2016 0:00,Won,14330,42
5/29/2018 0:00,19127,2093,10000,7/10/2018 0:00,Won,11000,42
2/16/2015 0:00,29099,7775,10000,3/30/2015 0:00,Won,9890,42
5/3/2017 0:00,6057,8281,10000,6/14/2017 0:00,Won,11350,42
5/4/2015 0:00,6059,3360,10000,6/15/2015 0:00,Won,8690,42
10/26/2014 0:00,6065,1953,10000,12/7/2014 0:00,Won,7650,42
2/27/2015 0:00,6113,7180,10000,4/10/2015 0:00,Won,7820,42
9/27/2015 0:00,6073,5541,10000,11/8/2015 0:00,Won,13330,42
3/18/2016 0:00,53011,3394,10000,4/29/2016 0:00,Won,10830,42
10/1/2014 0:00,53053,8239,10000,11/12/2014 0:00,Won,11390,42
4/16/2015 0:00,41051,6201,10000,5/28/2015 0:00,Won,12150,42
3/10/2018 0:00,36081,3465,10000,4/21/2018 0:00,Won,10130,42
2/5/2015 0:00,8069,7429,10000,3/19/2015 0:00,Won,13710,42
5/9/2014 0:00,8107,7156,10000,6/20/2014 0:00,Won,13860,42
12/4/2016 0:00,46103,2899,10000,1/15/2017 0:00,Won,10660,42
3/23/2015 0:00,34037,7099,10000,5/4/2015 0:00,Won,8570,42
6/1/2016 0:00,42041,4981,10000,7/13/2016 0:00,Won,12830,42
12/30/2017 0:00,42111,4835,10000,2/10/2018 0:00,Won,10980,42
3/1/2015 0:00,42131,4784,10000,4/12/2015 0:00,Won,14100,42
5/18/2014 0:00,42029,7930,10000,6/29/2014 0:00,Won,9890,42
4/5/2015 0:00,34027,7988,10000,5/17/2015 0:00,Won,7690,42
11/4/2016 0:00,34035,6931,10000,12/16/2016 0:00,Won,12560,42
2/6/2015 0:00,34007,6492,10000,3/20/2015 0:00,Won,10290,42
4/29/2018 0:00,42099,3692,10000,6/10/2018 0:00,Won,8210,42
12/26/2017 0:00,34031,6653,10000,2/6/2018 0:00,Won,13570,42
12/1/2016 0:00,34023,7734,10000,1/12/2017 0:00,Won,10740,42
6/15/2016 0:00,55095,7569,10000,7/27/2016 0:00,Won,11000,42
1/16/2014 0:00,55139,5573,10000,2/27/2014 0:00,Won,10630,42
11/22/2015 0:00,26115,7068,10000,1/3/2016 0:00,Won,14920,42
9/18/2015 0:00,17143,4560,10000,10/30/2015 0:00,Won,7330,42
12/8/2014 0:00,17031,3828,10000,1/19/2015 0:00,Won,14710,42
4/9/2014 0:00,17113,2765,10000,5/21/2014 0:00,Won,12970,42
2/22/2017 0:00,17043,5979,10000,4/5/2017 0:00,Won,11590,42
11/2/2017 0:00,55101,6629,10000,12/14/2017 0:00,Won,8100,42
10/8/2017 0:00,39049,6006,10000,11/19/2017 0:00,Won,14620,42
11/21/2014 0:00,39083,1133,10000,1/2/2015 0:00,Won,9340,42
10/29/2015 0:00,39093,3704,10000,12/10/2015 0:00,Won,10240,42
4/14/2014 0:00,26087,4247,10000,5/26/2014 0:00,Won,9040,42
7/25/2014 0:00,18067,7495,10000,9/5/2014 0:00,Won,12370,42
4/27/2018 0:00,1081,6705,10000,6/8/2018 0:00,Won,10360,42
3/16/2018 0:00,12031,3785,10000,4/27/2018 0:00,Won,14520,42
11/19/2017 0:00,12097,2840,10000,12/31/2017 0:00,Won,13560,42
10/1/2017 0:00,22011,5670,10000,11/12/2017 0:00,Won,11460,42
1/28/2016 0:00,22071,6865,10000,3/10/2016 0:00,Won,7530,42
11/3/2016 0:00,12103,7166,10000,12/15/2016 0:00,Won,8740,42
1/5/2018 0:00,12015,7385,10000,2/16/2018 0:00,Won,10000,42
9/28/2017 0:00,12057,6149,10000,11/9/2017 0:00,Won,9580,42
9/24/2014 0:00,12121,5986,10000,11/5/2014 0:00,Won,11800,42
3/19/2015 0:00,37183,6486,10000,4/30/2015 0:00,Won,9380,42
3/23/2015 0:00,13217,6830,10000,5/4/2015 0:00,Won,11420,42
5/22/2014 0:00,51059,4280,10000,7/3/2014 0:00,Won,14660,42
12/18/2015 0:00,51710,2199,10000,1/29/2016 0:00,Won,7710,42
10/24/2014 0:00,51139,3349,10000,12/5/2014 0:00,Won,9620,42
6/16/2015 0:00,51165,4917,10000,7/28/2015 0:00,Won,7480,42
3/26/2014 0:00,13057,5435,10000,5/7/2014 0:00,Won,13810,42
12/18/2017 0:00,51153,1398,10000,1/29/2018 0:00,Won,13810,42
7/28/2015 0:00,37047,8323,10000,9/8/2015 0:00,Won,11570,42
12/14/2017 0:00,37167,7633,10000,1/25/2018 0:00,Won,14230,42
10/23/2015 0:00,48201,7254,10000,11/27/2015 0:00,Won,9030,35
11/19/2015 0:00,48037,6417,10000,12/24/2015 0:00,Won,12320,35
12/1/2015 0:00,4013,4113,10000,1/5/2016 0:00,Won,13350,35
1/21/2014 0:00,48375,5679,10000,2/25/2014 0:00,Won,7510,35
1/7/2017 0:00,4021,7159,10000,2/11/2017 0:00,Won,7900,35
8/12/2017 0:00,4013,7276,10000,9/16/2017 0:00,Won,9960,35
5/14/2017 0:00,48201,4650,10000,6/18/2017 0:00,Won,13440,35
3/22/2015 0:00,54039,5838,10000,4/26/2015 0:00,Won,10160,35
1/9/2018 0:00,21111,7088,10000,2/13/2018 0:00,Won,13930,35
1/13/2014 0:00,47093,4980,10000,2/17/2014 0:00,Won,10250,35
4/25/2016 0:00,21111,1950,10000,5/30/2016 0:00,Won,13020,35
3/20/2014 0:00,47037,8363,10000,4/24/2014 0:00,Won,9400,35
4/27/2016 0:00,5119,2775,10000,6/1/2016 0:00,Won,10600,35
2/23/2014 0:00,21113,3532,10000,3/30/2014 0:00,Won,13160,35
10/27/2015 0:00,47125,1762,10000,12/1/2015 0:00,Won,7800,35
10/29/2016 0:00,21111,5663,10000,12/3/2016 0:00,Won,7890,35
11/18/2014 0:00,47029,3529,10000,12/23/2014 0:00,Won,13460,35
6/30/2018 0:00,40109,6556,10000,8/4/2018 0:00,Won,7210,35
5/5/2014 0:00,19193,4023,10000,6/9/2014 0:00,Won,10980,35
4/25/2015 0:00,29183,7110,10000,5/30/2015 0:00,Won,12230,35
6/24/2015 0:00,19163,6881,10000,7/29/2015 0:00,Won,14850,35
5/9/2017 0:00,29189,2054,10000,6/13/2017 0:00,Won,11250,35
2/8/2018 0:00,20177,4443,10000,3/15/2018 0:00,Won,10840,35
10/19/2014 0:00,6053,4891,10000,11/23/2014 0:00,Won,9430,35
3/16/2017 0:00,6081,3001,10000,4/20/2017 0:00,Won,14140,35
5/20/2017 0:00,41051,6539,10000,6/24/2017 0:00,Won,11680,35
7/18/2017 0:00,41003,2408,10000,8/22/2017 0:00,Won,8620,35
6/9/2015 0:00,36081,5241,10000,7/14/2015 0:00,Won,10980,35
4/28/2015 0:00,36063,8029,10000,6/2/2015 0:00,Won,14150,35
4/29/2015 0:00,36005,3011,10000,6/3/2015 0:00,Won,12110,35
3/18/2015 0:00,36103,4509,10000,4/22/2015 0:00,Won,7410,35
10/14/2017 0:00,25017,8207,10000,11/18/2017 0:00,Won,11250,35
2/8/2016 0:00,36005,4160,10000,3/14/2016 0:00,Won,14930,35
10/12/2016 0:00,25017,3515,10000,11/16/2016 0:00,Won,8860,35
7/16/2016 0:00,36019,6567,10000,8/20/2016 0:00,Won,11640,35
6/10/2014 0:00,8077,2262,10000,7/15/2014 0:00,Won,11010,35
6/7/2017 0:00,8041,8299,10000,7/12/2017 0:00,Won,11640,35
12/24/2017 0:00,8001,7266,10000,1/28/2018 0:00,Won,11440,35
3/13/2016 0:00,34039,5519,10000,4/17/2016 0:00,Won,10570,35
1/12/2017 0:00,24033,1105,10000,2/16/2017 0:00,Won,13270,35
8/5/2017 0:00,42039,8356,10000,9/9/2017 0:00,Won,13970,35
7/9/2017 0:00,26121,5428,10000,8/13/2017 0:00,Won,12520,35
4/8/2016 0:00,18103,7664,10000,5/13/2016 0:00,Won,14490,35
6/2/2018 0:00,26163,5604,10000,7/7/2018 0:00,Won,14210,35
4/12/2016 0:00,26099,6940,10000,5/17/2016 0:00,Won,10390,35
9/10/2014 0:00,39061,3940,10000,10/15/2014 0:00,Won,9080,35
5/2/2015 0:00,18163,3101,10000,6/6/2015 0:00,Won,7530,35
3/5/2015 0:00,55133,8534,10000,4/9/2015 0:00,Won,8480,35
5/26/2017 0:00,39049,5981,10000,6/30/2017 0:00,Won,11650,35
3/1/2017 0:00,17031,5427,10000,4/5/2017 0:00,Won,7870,35
4/30/2016 0:00,39057,1859,10000,6/4/2016 0:00,Won,11780,35
12/6/2016 0:00,17119,3457,10000,1/10/2017 0:00,Won,13770,35
5/16/2017 0:00,39049,8383,10000,6/20/2017 0:00,Won,14810,35
3/1/2015 0:00,22113,1154,10000,4/5/2015 0:00,Won,14740,35
4/11/2014 0:00,1127,2521,10000,5/16/2014 0:00,Won,13840,35
5/3/2016 0:00,12011,3572,10000,6/7/2016 0:00,Won,12670,35
6/24/2015 0:00,12095,2429,10000,7/29/2015 0:00,Won,9980,35
12/18/2015 0:00,12057,7287,10000,1/22/2016 0:00,Won,9420,35
5/4/2017 0:00,22071,4308,10000,6/8/2017 0:00,Won,9950,35
1/23/2015 0:00,51109,7037,10000,2/27/2015 0:00,Won,14620,35
1/10/2015 0:00,13295,7042,10000,2/14/2015 0:00,Won,7130,35
8/2/2015 0:00,13135,4323,10000,9/6/2015 0:00,Won,11360,35
1/28/2018 0:00,37119,3722,10000,3/4/2018 0:00,Won,7930,35
7/19/2015 0:00,51059,1772,10000,8/23/2015 0:00,Won,12090,35
3/18/2014 0:00,13129,1373,10000,4/22/2014 0:00,Won,11850,35
8/15/2017 0:00,37119,2469,10000,9/19/2017 0:00,Won,11090,35
10/8/2017 0:00,51013,6800,10000,11/12/2017 0:00,Won,10910,35
3/26/2015 0:00,48235,4561,10000,5/4/2015 0:00,Won,13330,39
1/3/2018 0:00,48183,3501,10000,2/11/2018 0:00,Won,13150,39
4/12/2015 0:00,48439,5516,10000,5/21/2015 0:00,Won,12080,39
4/28/2018 0:00,48257,7571,10000,6/6/2018 0:00,Won,7000,39
2/26/2016 0:00,5063,1806,10000,4/5/2016 0:00,Won,13820,39
1/16/2016 0:00,20161,4696,10000,2/24/2016 0:00,Won,8400,39
4/18/2016 0:00,29223,1364,10000,5/27/2016 0:00,Won,9320,39
2/5/2018 0:00,20173,5599,10000,3/16/2018 0:00,Won,7550,39
4/25/2016 0:00,20091,4460,10000,6/3/2016 0:00,Won,12540,39
5/19/2015 0:00,19089,7943,10000,6/27/2015 0:00,Won,8800,39
3/2/2016 0:00,29077,5577,10000,4/10/2016 0:00,Won,9220,39
4/5/2017 0:00,32003,4104,10000,5/14/2017 0:00,Won,9480,39
10/20/2015 0:00,6029,4054,10000,11/28/2015 0:00,Won,7750,39
6/26/2014 0:00,6077,1766,10000,8/4/2014 0:00,Won,12720,39
6/4/2014 0:00,32003,2841,10000,7/13/2014 0:00,Won,11770,39
6/14/2014 0:00,32031,1121,10000,7/23/2014 0:00,Won,9710,39
11/15/2015 0:00,41005,6296,10000,12/24/2015 0:00,Won,11520,39
1/5/2016 0:00,53061,3475,10000,2/13/2016 0:00,Won,10840,39
12/7/2014 0:00,53033,1415,10000,1/15/2015 0:00,Won,14030,39
6/29/2018 0:00,36081,2347,10000,8/7/2018 0:00,Won,8370,39
8/17/2017 0:00,36005,2867,10000,9/25/2017 0:00,Won,13280,39
1/30/2017 0:00,36079,4972,10000,3/10/2017 0:00,Won,7420,39
5/2/2016 0:00,44007,6077,10000,6/10/2016 0:00,Won,9340,39
10/10/2015 0:00,9003,1741,10000,11/18/2015 0:00,Won,12650,39
4/25/2017 0:00,36055,6023,10000,6/3/2017 0:00,Won,14990,39
3/16/2014 0:00,25017,2775,10000,4/24/2014 0:00,Won,7780,39
5/26/2017 0:00,36059,4917,10000,7/4/2017 0:00,Won,7460,39
5/4/2015 0:00,36081,8552,10000,6/12/2015 0:00,Won,14240,39
10/14/2014 0:00,49005,6419,10000,11/22/2014 0:00,Won,9890,39
10/22/2017 0:00,27009,2159,10000,11/30/2017 0:00,Won,14620,39
9/20/2014 0:00,8001,8007,10000,10/29/2014 0:00,Won,7710,39
1/11/2017 0:00,34031,4568,10000,2/19/2017 0:00,Won,13670,39
4/25/2017 0:00,42095,7467,10000,6/3/2017 0:00,Won,14880,39
1/26/2015 0:00,42133,6907,10000,3/6/2015 0:00,Won,13980,39
4/19/2016 0:00,42091,1375,10000,5/28/2016 0:00,Won,13470,39
3/27/2017 0:00,24005,3758,10000,5/5/2017 0:00,Won,8000,39
12/3/2017 0:00,24033,2964,10000,1/11/2018 0:00,Won,11340,39
1/1/2014 0:00,17117,2800,10000,2/9/2014 0:00,Won,11730,39
5/20/2016 0:00,17031,2171,10000,6/28/2016 0:00,Won,12970,39
7/27/2014 0:00,26163,5284,10000,9/4/2014 0:00,Won,12860,39
7/12/2017 0:00,17031,3851,10000,8/20/2017 0:00,Won,14240,39
6/28/2014 0:00,39109,5562,10000,8/6/2014 0:00,Won,8740,39
4/24/2015 0:00,26027,1551,10000,6/2/2015 0:00,Won,14330,39
4/5/2014 0:00,39073,5094,10000,5/14/2014 0:00,Won,14970,39
5/14/2015 0:00,18127,3971,10000,6/22/2015 0:00,Won,8630,39
1/25/2016 0:00,17077,8302,10000,3/4/2016 0:00,Won,10100,39
2/1/2017 0:00,26099,3988,10000,3/12/2017 0:00,Won,14970,39
9/9/2014 0:00,18067,8500,10000,10/18/2014 0:00,Won,12080,39
11/3/2016 0:00,39159,8226,10000,12/12/2016 0:00,Won,11160,39
2/24/2014 0:00,26145,2171,10000,4/4/2014 0:00,Won,13420,39
12/12/2015 0:00,39029,1776,10000,1/20/2016 0:00,Won,10850,39
8/15/2017 0:00,18097,1297,10000,9/23/2017 0:00,Won,8290,39
10/28/2017 0:00,39043,1404,10000,12/6/2017 0:00,Won,7120,39
7/30/2014 0:00,17031,6385,10000,9/7/2014 0:00,Won,10180,39
9/12/2016 0:00,12099,3336,10000,10/21/2016 0:00,Won,10750,39
8/19/2015 0:00,22033,4067,10000,9/27/2015 0:00,Won,14270,39
5/16/2018 0:00,12083,1916,10000,6/24/2018 0:00,Won,11730,39
1/5/2015 0:00,12081,5362,10000,2/13/2015 0:00,Won,7880,39
12/12/2015 0:00,51081,3514,10000,1/20/2016 0:00,Won,8420,39
4/16/2014 0:00,13057,3876,10000,5/25/2014 0:00,Won,13250,39
2/16/2018 0:00,45083,6979,10000,3/27/2018 0:00,Won,12900,39
1/10/2018 0:00,51059,2719,10000,2/18/2018 0:00,Won,7160,39
7/3/2017 0:00,37151,3370,10000,8/11/2017 0:00,Won,8620,39
12/25/2016 0:00,51770,7687,10000,2/2/2017 0:00,Won,8410,39
9/4/2014 0:00,37119,6238,10000,10/13/2014 0:00,Won,10050,39
3/5/2017 0:00,13121,3162,10000,4/13/2017 0:00,Won,13440,39
2/18/2014 0:00,37037,4958,10000,3/29/2014 0:00,Won,13380,39
5/14/2015 0:00,51079,1415,10000,6/22/2015 0:00,Won,12250,39
5/23/2016 0:00,37183,6863,10000,7/1/2016 0:00,Won,13770,39
7/21/2016 0:00,48039,5229,10000,8/26/2016 0:00,Won,7430,36
5/17/2016 0:00,48491,6253,10000,6/22/2016 0:00,Won,14610,36
9/18/2017 0:00,4013,7131,10000,10/24/2017 0:00,Won,12460,36
9/7/2016 0:00,48479,6446,10000,10/13/2016 0:00,Won,13250,36
9/8/2016 0:00,35027,6496,10000,10/14/2016 0:00,Won,10430,36
1/24/2017 0:00,47125,7185,10000,3/1/2017 0:00,Won,10960,36
4/20/2016 0:00,47093,6925,10000,5/26/2016 0:00,Won,8640,36
11/23/2015 0:00,47037,2986,10000,12/29/2015 0:00,Won,8160,36
12/12/2016 0:00,29077,6917,10000,1/17/2017 0:00,Won,7780,36
12/29/2015 0:00,20091,1342,10000,2/3/2016 0:00,Won,8550,36
6/1/2018 0:00,29197,8339,10000,7/7/2018 0:00,Won,13930,36
6/19/2014 0:00,40109,6333,10000,7/25/2014 0:00,Won,11300,36
1/3/2018 0:00,6013,2298,10000,2/8/2018 0:00,Won,13150,36
7/2/2017 0:00,6065,8060,10000,8/7/2017 0:00,Won,7370,36
5/7/2018 0:00,32031,6543,10000,6/12/2018 0:00,Won,7120,36
4/7/2016 0:00,15003,8051,10000,5/13/2016 0:00,Won,9480,36
12/4/2015 0:00,6007,2437,10000,1/9/2016 0:00,Won,9620,36
11/15/2014 0:00,6071,7662,10000,12/21/2014 0:00,Won,9080,36
4/2/2017 0:00,53053,8170,10000,5/8/2017 0:00,Won,7110,36
12/1/2017 0:00,41067,5274,10000,1/6/2018 0:00,Won,10400,36
1/24/2017 0:00,36015,4677,10000,3/1/2017 0:00,Won,9640,36
7/5/2015 0:00,36027,6831,10000,8/10/2015 0:00,Won,9800,36
8/20/2016 0:00,33005,1933,10000,9/25/2016 0:00,Won,13340,36
9/19/2014 0:00,36061,1327,10000,10/25/2014 0:00,Won,14830,36
4/3/2018 0:00,36103,2195,10000,5/9/2018 0:00,Won,12270,36
12/2/2017 0:00,36111,5804,10000,1/7/2018 0:00,Won,8400,36
4/17/2014 0:00,25017,7963,10000,5/23/2014 0:00,Won,14980,36
9/17/2017 0:00,36001,2331,10000,10/23/2017 0:00,Won,8620,36
8/22/2015 0:00,36059,1474,10000,9/27/2015 0:00,Won,13290,36
1/23/2016 0:00,36111,2455,10000,2/28/2016 0:00,Won,8600,36
3/20/2016 0:00,16001,4110,10000,4/25/2016 0:00,Won,8180,36
12/19/2014 0:00,49035,5022,10000,1/24/2015 0:00,Won,12140,36
1/23/2016 0:00,56031,1730,10000,2/28/2016 0:00,Won,8040,36
5/17/2017 0:00,8123,6122,10000,6/22/2017 0:00,Won,9710,36
4/19/2016 0:00,27019,3158,10000,5/25/2016 0:00,Won,14150,36
1/21/2015 0:00,24031,7953,10000,2/26/2015 0:00,Won,12280,36
5/22/2018 0:00,34017,5079,10000,6/27/2018 0:00,Won,10520,36
7/23/2017 0:00,34027,4957,10000,8/28/2017 0:00,Won,7850,36
3/17/2018 0:00,34005,8517,10000,4/22/2018 0:00,Won,8460,36
7/16/2015 0:00,24510,6966,10000,8/21/2015 0:00,Won,14790,36
1/10/2018 0:00,34017,4410,10000,2/15/2018 0:00,Won,8470,36
4/9/2014 0:00,17031,6011,10000,5/15/2014 0:00,Won,9950,36
7/24/2014 0:00,17197,6873,10000,8/29/2014 0:00,Won,12890,36
7/7/2014 0:00,18163,8507,10000,8/12/2014 0:00,Won,8010,36
8/14/2014 0:00,26005,7153,10000,9/19/2014 0:00,Won,9330,36
6/28/2016 0:00,39153,7134,10000,8/3/2016 0:00,Won,13930,36
11/4/2017 0:00,26163,3422,10000,12/10/2017 0:00,Won,11350,36
4/11/2017 0:00,39049,7599,10000,5/17/2017 0:00,Won,9530,36
5/11/2018 0:00,39025,4583,10000,6/16/2018 0:00,Won,9070,36
10/21/2014 0:00,26099,7355,10000,11/26/2014 0:00,Won,13420,36
3/14/2018 0:00,39007,3819,10000,4/19/2018 0:00,Won,14890,36
1/15/2017 0:00,18163,1468,10000,2/20/2017 0:00,Won,9100,36
2/8/2016 0:00,12057,3942,10000,3/15/2016 0:00,Won,13500,36
1/2/2014 0:00,12083,1890,10000,2/7/2014 0:00,Won,11740,36
1/10/2015 0:00,12071,6488,10000,2/15/2015 0:00,Won,12720,36
11/17/2016 0:00,1005,8443,10000,12/23/2016 0:00,Won,9360,36
6/8/2015 0:00,12086,4327,10000,7/14/2015 0:00,Won,9970,36
8/16/2017 0:00,12009,3830,10000,9/21/2017 0:00,Won,7210,36
2/20/2014 0:00,22067,8189,10000,3/28/2014 0:00,Won,14440,36
2/8/2017 0:00,12009,7294,10000,3/16/2017 0:00,Won,8030,36
1/2/2018 0:00,12057,4656,10000,2/7/2018 0:00,Won,9500,36
3/12/2018 0:00,13295,4652,10000,4/17/2018 0:00,Won,9290,36
11/6/2017 0:00,13071,6242,10000,12/12/2017 0:00,Won,13260,36
5/30/2017 0:00,45039,6473,10000,7/5/2017 0:00,Won,10240,36
11/15/2017 0:00,51019,1946,10000,12/21/2017 0:00,Won,12790,36
12/21/2017 0:00,51570,5337,10000,1/26/2018 0:00,Won,11870,36
1/16/2017 0:00,51013,3837,10000,2/21/2017 0:00,Won,12430,36
10/10/2015 0:00,45083,1618,10000,11/15/2015 0:00,Won,11030,36
